,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
1762,1607884439506:16164b91-68c6-4fcc-bd8d-a7cd23fa7d70,1607884439506:c32ff121-5f86-4be1-bbd6-b7047d6ad178,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1763,1607884439506:16164b91-68c6-4fcc-bd8d-a7cd23fa7d70,1607884439506:c32ff121-5f86-4be1-bbd6-b7047d6ad178,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1765,1607884439505:dbc95e70-3563-480d-812f-36cf8d371e84,1607884439505:f156603a-55ec-4cbc-bb9e-313d07636da5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1766,1607884439505:dbc95e70-3563-480d-812f-36cf8d371e84,1607884439505:f156603a-55ec-4cbc-bb9e-313d07636da5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1768,1607884439505:dbc95e70-3563-480d-812f-36cf8d371e84,1607884439505:556d9d53-114a-46ce-b530-9177d1f60211,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1769,1607884439505:dbc95e70-3563-480d-812f-36cf8d371e84,1607884439505:556d9d53-114a-46ce-b530-9177d1f60211,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1771,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439506:ad21e887-32f4-46bf-9934-0ee6728f5c84,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1772,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439506:ad21e887-32f4-46bf-9934-0ee6728f5c84,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1774,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439505:698be0a2-a35f-4fe8-9cc8-f26b8ed4bc0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1775,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439505:698be0a2-a35f-4fe8-9cc8-f26b8ed4bc0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1776,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439505:698be0a2-a35f-4fe8-9cc8-f26b8ed4bc0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1777,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439505:698be0a2-a35f-4fe8-9cc8-f26b8ed4bc0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1778,1607884439505:caf4030c-104d-45ef-bffb-ece5555978ce,1607884439505:698be0a2-a35f-4fe8-9cc8-f26b8ed4bc0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1780,1607884439505:b8031f36-cbc1-491a-a503-d53227d702d9,1607884439505:7861ed08-fbeb-4f62-aa36-3c05d520cce2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1781,1607884439505:b8031f36-cbc1-491a-a503-d53227d702d9,1607884439505:7861ed08-fbeb-4f62-aa36-3c05d520cce2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1783,1607884439505:65bf509a-e6d1-42a7-b0e8-582a2974d607,1607884439505:ee4f298f-5472-43a4-bfe1-f4596ec5af38,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1784,1607884439505:65bf509a-e6d1-42a7-b0e8-582a2974d607,1607884439505:ee4f298f-5472-43a4-bfe1-f4596ec5af38,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1786,1607884439505:65bf509a-e6d1-42a7-b0e8-582a2974d607,1607884439505:bd540b5e-f40c-464a-b606-789ad4aff214,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1787,1607884439505:65bf509a-e6d1-42a7-b0e8-582a2974d607,1607884439505:bd540b5e-f40c-464a-b606-789ad4aff214,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1788,1607884439505:65bf509a-e6d1-42a7-b0e8-582a2974d607,1607884439505:bd540b5e-f40c-464a-b606-789ad4aff214,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1790,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:dcab6c15-cfbc-479d-a51c-0f7e55527765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1791,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:dcab6c15-cfbc-479d-a51c-0f7e55527765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1792,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:dcab6c15-cfbc-479d-a51c-0f7e55527765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1793,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:dcab6c15-cfbc-479d-a51c-0f7e55527765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1794,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:dcab6c15-cfbc-479d-a51c-0f7e55527765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1796,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:03c343f6-30e3-4b11-badc-56bccd57db8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1797,1607884439505:46528d75-b789-4305-8c8a-9fef01939104,1607884439505:03c343f6-30e3-4b11-badc-56bccd57db8c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1800,1607884439504:eec7febd-f863-4473-9505-cec871ce9dcc,1607884439504:ba9411e3-0a22-4292-9e98-4500ffdc0d0b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1802,1607884439504:eec7febd-f863-4473-9505-cec871ce9dcc,1607884439504:093d6aa8-5c46-48aa-985a-4a1938a9fe9f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1803,1607884439504:eec7febd-f863-4473-9505-cec871ce9dcc,1607884439504:093d6aa8-5c46-48aa-985a-4a1938a9fe9f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1805,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:cb9072ad-cfcc-4d29-ae62-f44cb8189738,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1806,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:cb9072ad-cfcc-4d29-ae62-f44cb8189738,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1807,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:cb9072ad-cfcc-4d29-ae62-f44cb8189738,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1808,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:cb9072ad-cfcc-4d29-ae62-f44cb8189738,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1809,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:cb9072ad-cfcc-4d29-ae62-f44cb8189738,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1811,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:bf24eae8-ab71-431d-aed6-af4fd3c916f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1812,1607884439504:c6f102d6-0d36-4499-8eb1-44ee4891ea47,1607884439504:bf24eae8-ab71-431d-aed6-af4fd3c916f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1814,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:c37dde35-7b65-4819-8621-e3f0749592fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1815,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:c37dde35-7b65-4819-8621-e3f0749592fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1816,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:c37dde35-7b65-4819-8621-e3f0749592fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1817,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:c37dde35-7b65-4819-8621-e3f0749592fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1818,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:c37dde35-7b65-4819-8621-e3f0749592fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1820,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:91a948ce-f26f-463d-9bcb-ade07f632352,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1821,1607884439504:8f7a99da-ddae-4eb5-b252-cf0b9f48e076,1607884439504:91a948ce-f26f-463d-9bcb-ade07f632352,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1823,1607884439504:1d4af221-7b0a-496e-9cd3-c8a3387791db,1607884439504:5c2e1888-92a2-44e0-8a6a-ff8fe61df233,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1824,1607884439504:1d4af221-7b0a-496e-9cd3-c8a3387791db,1607884439504:5c2e1888-92a2-44e0-8a6a-ff8fe61df233,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1826,1607884439503:c41d2820-4a38-4749-8e90-6449aa08bbdc,1607884439503:2ad13dac-755d-45d0-9300-6170c8a49eb5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1827,1607884439503:c41d2820-4a38-4749-8e90-6449aa08bbdc,1607884439503:2ad13dac-755d-45d0-9300-6170c8a49eb5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1829,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:af0b0b0a-ccd4-49ec-a3a9-952f76cd3ffd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1830,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:af0b0b0a-ccd4-49ec-a3a9-952f76cd3ffd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1832,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:66b8f436-17f0-4036-8bf0-2f4f9c6ff5be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1833,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:66b8f436-17f0-4036-8bf0-2f4f9c6ff5be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1834,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:66b8f436-17f0-4036-8bf0-2f4f9c6ff5be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1835,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:66b8f436-17f0-4036-8bf0-2f4f9c6ff5be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1836,1607884439503:b275425c-32a6-447f-b057-54474d20f14e,1607884439503:66b8f436-17f0-4036-8bf0-2f4f9c6ff5be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1838,1607884439503:9f657fe1-3ea8-443e-9471-310502d20ae9,1607884439503:f89360eb-e1d5-4303-a9e9-500bd605d314,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1839,1607884439503:9f657fe1-3ea8-443e-9471-310502d20ae9,1607884439503:f89360eb-e1d5-4303-a9e9-500bd605d314,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1841,1607884439503:9f657fe1-3ea8-443e-9471-310502d20ae9,1607884439503:994bd236-b762-46f9-b9b8-c2be73c3bc41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1842,1607884439503:9f657fe1-3ea8-443e-9471-310502d20ae9,1607884439503:994bd236-b762-46f9-b9b8-c2be73c3bc41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1844,1607884439503:91a2717a-9362-4c92-ab74-6bef5c44b62d,1607884439503:8db7a2aa-74d9-438b-828a-e574c59c6e1c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1845,1607884439503:91a2717a-9362-4c92-ab74-6bef5c44b62d,1607884439503:8db7a2aa-74d9-438b-828a-e574c59c6e1c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1847,1607884439503:0e0304cc-b750-4de7-8a30-c580688a83ed,1607884439503:bb0389f0-ffb2-4a3b-affb-f293c7a083e1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1848,1607884439503:0e0304cc-b750-4de7-8a30-c580688a83ed,1607884439503:bb0389f0-ffb2-4a3b-affb-f293c7a083e1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1850,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:f83255ab-43c5-49a0-9f04-1acf89fbe495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1851,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:f83255ab-43c5-49a0-9f04-1acf89fbe495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1852,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:f83255ab-43c5-49a0-9f04-1acf89fbe495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1853,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:f83255ab-43c5-49a0-9f04-1acf89fbe495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1854,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:f83255ab-43c5-49a0-9f04-1acf89fbe495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1856,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:6542bdef-1954-4df1-a43c-74bae52d6334,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1857,1607884439502:6fc1372a-f5d4-4056-baa3-5ae400c2485b,1607884439502:6542bdef-1954-4df1-a43c-74bae52d6334,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1859,1607884439502:62a97db1-d0cd-4ec4-8cec-13f119d1817b,1607884439502:823c2956-98d7-4d96-8c44-7f47a116cc6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1860,1607884439502:62a97db1-d0cd-4ec4-8cec-13f119d1817b,1607884439502:823c2956-98d7-4d96-8c44-7f47a116cc6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1862,1607884439502:62a97db1-d0cd-4ec4-8cec-13f119d1817b,1607884439502:22c6d8c0-6517-4c13-9420-5669289f097f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1863,1607884439502:62a97db1-d0cd-4ec4-8cec-13f119d1817b,1607884439502:22c6d8c0-6517-4c13-9420-5669289f097f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1865,1607884439502:3c897da4-1390-4abf-9b2a-fe08209afaa6,1607884439502:8169054f-8b1b-4875-915c-0c5b3a831f76,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1867,1607884439502:3c897da4-1390-4abf-9b2a-fe08209afaa6,1607884439502:33319fe9-6f2e-44be-b9c6-281e4e66cc6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1868,1607884439502:3c897da4-1390-4abf-9b2a-fe08209afaa6,1607884439502:33319fe9-6f2e-44be-b9c6-281e4e66cc6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1870,1607884439502:328c5b23-3cd5-480b-9903-a395d50a590b,1607884439502:54913293-6018-414b-9229-6ab7fdef461b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1871,1607884439502:328c5b23-3cd5-480b-9903-a395d50a590b,1607884439502:54913293-6018-414b-9229-6ab7fdef461b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1873,1607884439502:328c5b23-3cd5-480b-9903-a395d50a590b,1607884439502:17025476-fbc7-4c82-aa55-eb90603d2507,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1874,1607884439502:328c5b23-3cd5-480b-9903-a395d50a590b,1607884439502:17025476-fbc7-4c82-aa55-eb90603d2507,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1876,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:bba7f00c-bf46-4437-a906-cb62b48d66d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1877,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:bba7f00c-bf46-4437-a906-cb62b48d66d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1878,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:bba7f00c-bf46-4437-a906-cb62b48d66d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1879,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:bba7f00c-bf46-4437-a906-cb62b48d66d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1880,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:bba7f00c-bf46-4437-a906-cb62b48d66d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
1882,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:7dcc9560-cdd6-4742-a117-1cb13d56103f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
1883,1607884439501:6b9d9ca4-fb72-4b57-bd08-5c39c072dd79,1607884439501:7dcc9560-cdd6-4742-a117-1cb13d56103f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
1885,1607884439501:45cb39f4-ff38-4a6c-bf46-d1dc3eb544f9,1607884439501:b26a4bae-64e7-4196-89b7-c810d8672cd8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
