,Unnamed: 0,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
320,28619,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607893979549:594cca34-a4b9-4428-8dff-8f941480a204,1607893979549:d365d2cc-3a92-41af-93d6-8bbfca81912f,182,"['53', '103', '146', '208', '210', '255', '295', '299', '300', '307', '308', '310', '329', '344', '345', '384', '503', '505', '560', '564', '847', '906', '908', '933', '956', '1120', '1121', '1126', '1128', '1463', '1495', '1552', '1599', '1657', '1807', '1817', '1932', '1978', '2026', '2093', '2094', '2097', '2118', '2177', '2361', '2364', '2365', '2367', '2415', '2416', '2470', '2597', '2694', '2735', '2738', '2958', '3051', '3203', '3211', '3212', '3269', '3433', '3543', '3546', '3690', '3713', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4190', '4192', '4274', '4329', '4331', '4590', '4635', '4659', '4693', '4795', '5123', '5124', '5190', '5410', '5422', '5485', '5566', '5603', '5717', '5747', '5944', '6069', '6220', '6222', '6223', '6224', '6232', '6298', '6301', '6302', '6304', '6509', '6559', '6563', '6656', '6674', '6715', '6717', '6837', '6847', '6894', '6896', '6988', '6991', '6995', '7013', '7023', '7055', '7056', '7059', '7088', '7170', '7171', '7179', '7409', '7413', '7417', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7912', '7982', '8061', '8064', '8071', '8096', '8135', '8218', '8219', '8221', '8263', '8306', '8350', '8626', '8669', '8870', '8893', '8944', '9070', '9295', '9405', '9419', '9425', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10057', '10097', '10227', '10243']",11,"['879', '1834', '2028', '3056', '4302', '5373', '5374', '5375', '5552', '6062', '6636']",182,"['53', '103', '146', '208', '210', '255', '295', '299', '300', '307', '308', '310', '329', '344', '345', '384', '503', '505', '560', '564', '847', '906', '908', '933', '956', '1120', '1121', '1126', '1128', '1463', '1495', '1552', '1599', '1657', '1807', '1817', '1932', '1978', '2026', '2093', '2094', '2097', '2118', '2177', '2361', '2364', '2365', '2367', '2415', '2416', '2470', '2597', '2694', '2735', '2738', '2958', '3051', '3203', '3211', '3212', '3269', '3433', '3543', '3546', '3690', '3713', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4190', '4192', '4274', '4329', '4331', '4590', '4635', '4659', '4693', '4795', '5123', '5124', '5190', '5410', '5422', '5485', '5566', '5603', '5717', '5747', '5944', '6069', '6220', '6222', '6223', '6224', '6232', '6298', '6301', '6302', '6304', '6509', '6559', '6563', '6656', '6674', '6715', '6717', '6837', '6847', '6894', '6896', '6988', '6991', '6995', '7013', '7023', '7055', '7056', '7059', '7088', '7170', '7171', '7179', '7409', '7413', '7417', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7912', '7982', '8061', '8064', '8071', '8096', '8135', '8218', '8219', '8221', '8263', '8306', '8350', '8626', '8669', '8870', '8893', '8944', '9070', '9295', '9405', '9419', '9425', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10057', '10097', '10227', '10243']"
321,28772,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607893979548:56e12f41-cf50-415c-aba2-880df7c6bdd7,1607893979548:6f25de62-3932-4cf7-a31e-81d4888603d9,0,,27,"['146', '1164', '1175', '1834', '1941', '1942', '2028', '3210', '3211', '3212', '4302', '5122', '5123', '5124', '5422', '5717', '6636', '6910', '6911', '8071', '8096', '8121', '8669', '9159', '9160', '10268', '10269']",0,
322,29558,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607893979537:37cfdcf5-bf9e-4f45-b048-90b1b52e0d71,1607893979537:9932659f-76eb-4b1f-9e20-e36aaea5a199,91,"['227', '236', '262', '666', '668', '836', '838', '903', '905', '1008', '1175', '1787', '1811', '1834', '1941', '2028', '2262', '2392', '2509', '2513', '2527', '2664', '2760', '2762', '2874', '3085', '3088', '3090', '3091', '3093', '3210', '3212', '3709', '3712', '3879', '4196', '4197', '4200', '4302', '4373', '4375', '4591', '4607', '4682', '4683', '4735', '4736', '4737', '4743', '5122', '5124', '5357', '6311', '6330', '6636', '6685', '6864', '6910', '7007', '7008', '7127', '7129', '7131', '7134', '7136', '7403', '7627', '7630', '7631', '7633', '7903', '7955', '7956', '8121', '8171', '8176', '8642', '8655', '8705', '8706', '8709', '9159', '9230', '9256', '9322', '9324', '9579', '9581', '9858', '9986', '10268']",13,"['146', '1164', '2416', '4518', '5422', '5717', '6837', '7389', '7390', '7391', '7392', '8096', '8926']",91,"['227', '236', '262', '666', '668', '836', '838', '903', '905', '1008', '1175', '1787', '1811', '1834', '1941', '2028', '2262', '2392', '2509', '2513', '2527', '2664', '2760', '2762', '2874', '3085', '3088', '3090', '3091', '3093', '3210', '3212', '3709', '3712', '3879', '4196', '4197', '4200', '4302', '4373', '4375', '4591', '4607', '4682', '4683', '4735', '4736', '4737', '4743', '5122', '5124', '5357', '6311', '6330', '6636', '6685', '6864', '6910', '7007', '7008', '7127', '7129', '7131', '7134', '7136', '7403', '7627', '7630', '7631', '7633', '7903', '7955', '7956', '8121', '8171', '8176', '8642', '8655', '8705', '8706', '8709', '9159', '9230', '9256', '9322', '9324', '9579', '9581', '9858', '9986', '10268']"
323,29559,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607893979537:37cfdcf5-bf9e-4f45-b048-90b1b52e0d71,1607893979537:9932659f-76eb-4b1f-9e20-e36aaea5a199,182,"['53', '103', '146', '208', '210', '255', '295', '299', '300', '307', '308', '310', '329', '344', '345', '384', '503', '505', '560', '564', '847', '906', '908', '933', '956', '1120', '1121', '1126', '1128', '1463', '1495', '1552', '1599', '1657', '1807', '1817', '1932', '1978', '2026', '2093', '2094', '2097', '2118', '2177', '2361', '2364', '2365', '2367', '2415', '2416', '2470', '2597', '2694', '2735', '2738', '2958', '3051', '3203', '3211', '3212', '3269', '3433', '3543', '3546', '3690', '3713', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4190', '4192', '4274', '4329', '4331', '4590', '4635', '4659', '4693', '4795', '5123', '5124', '5190', '5410', '5422', '5485', '5566', '5603', '5717', '5747', '5944', '6069', '6220', '6222', '6223', '6224', '6232', '6298', '6301', '6302', '6304', '6509', '6559', '6563', '6656', '6674', '6715', '6717', '6837', '6847', '6894', '6896', '6988', '6991', '6995', '7013', '7023', '7055', '7056', '7059', '7088', '7170', '7171', '7179', '7409', '7413', '7417', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7912', '7982', '8061', '8064', '8071', '8096', '8135', '8218', '8219', '8221', '8263', '8306', '8350', '8626', '8669', '8870', '8893', '8944', '9070', '9295', '9405', '9419', '9425', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10057', '10097', '10227', '10243']",11,"['879', '1834', '2028', '3056', '4302', '5373', '5374', '5375', '5552', '6062', '6636']",182,"['53', '103', '146', '208', '210', '255', '295', '299', '300', '307', '308', '310', '329', '344', '345', '384', '503', '505', '560', '564', '847', '906', '908', '933', '956', '1120', '1121', '1126', '1128', '1463', '1495', '1552', '1599', '1657', '1807', '1817', '1932', '1978', '2026', '2093', '2094', '2097', '2118', '2177', '2361', '2364', '2365', '2367', '2415', '2416', '2470', '2597', '2694', '2735', '2738', '2958', '3051', '3203', '3211', '3212', '3269', '3433', '3543', '3546', '3690', '3713', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4190', '4192', '4274', '4329', '4331', '4590', '4635', '4659', '4693', '4795', '5123', '5124', '5190', '5410', '5422', '5485', '5566', '5603', '5717', '5747', '5944', '6069', '6220', '6222', '6223', '6224', '6232', '6298', '6301', '6302', '6304', '6509', '6559', '6563', '6656', '6674', '6715', '6717', '6837', '6847', '6894', '6896', '6988', '6991', '6995', '7013', '7023', '7055', '7056', '7059', '7088', '7170', '7171', '7179', '7409', '7413', '7417', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7912', '7982', '8061', '8064', '8071', '8096', '8135', '8218', '8219', '8221', '8263', '8306', '8350', '8626', '8669', '8870', '8893', '8944', '9070', '9295', '9405', '9419', '9425', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10057', '10097', '10227', '10243']"
324,29737,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607893979534:0c230bb2-f720-4026-8911-2113d9d1a0d2,1607893979534:1e50ec90-d72e-4515-a9c1-e7d627b8d809,255,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6298', '6301', '6302', '6304', '6442', '6509', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10097', '10227', '10243']",22,"['879', '1118', '1119', '1120', '1121', '1834', '2028', '3056', '4302', '5373', '5374', '5375', '5552', '5944', '6062', '6266', '6267', '6636', '9159', '9160', '10268', '10269']",255,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6298', '6301', '6302', '6304', '6442', '6509', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10097', '10227', '10243']"
325,30182,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""none""","pop == ""class java.lang.Boolean""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""none""","pop_p == ""class java.lang.Boolean""","clear_p == ""none""",Yes,1607893979526:ef75d69d-c6ff-49ab-ab77-34f624f69e80,1607893979526:20b9f64a-a145-469a-836e-cbe4cd0a2111,0,,13,"['1175', '1834', '2073', '3210', '3211', '3212', '3713', '5422', '5552', '5717', '6636', '6837', '8669']",0,
326,30938,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607893979514:c50b6cff-e92c-43f4-aa96-7857a345d978,1607893979515:7e0008c1-7dee-49ef-bd4c-f22ae2fdc68b,267,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1840', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3517', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5230', '5232', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5770', '5771', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6242', '6244', '6298', '6301', '6302', '6304', '6442', '6509', '6556', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9500', '9642', '9644', '9666', '9668', '9679', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10079', '10097', '10227', '10243']",26,"['647', '879', '1118', '1119', '1120', '1121', '1834', '2028', '2679', '3056', '4302', '5373', '5374', '5375', '5552', '5944', '6062', '6266', '6267', '6636', '7747', '9159', '9160', '9964', '10268', '10269']",267,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1840', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3517', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5230', '5232', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5770', '5771', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6242', '6244', '6298', '6301', '6302', '6304', '6442', '6509', '6556', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9500', '9642', '9644', '9666', '9668', '9679', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10079', '10097', '10227', '10243']"
327,30970,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""class java.lang.Character""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes,1607893979514:af068047-5f67-46cd-a20c-02428b6cd4c7,1607893979514:2b85c01d-a8b3-4d90-b45c-aae2d455a33e,255,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6298', '6301', '6302', '6304', '6442', '6509', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10097', '10227', '10243']",22,"['879', '1118', '1119', '1120', '1121', '1834', '2028', '3056', '4302', '5373', '5374', '5375', '5552', '5944', '6062', '6266', '6267', '6636', '9159', '9160', '10268', '10269']",255,"['53', '66', '99', '103', '104', '146', '166', '208', '210', '255', '299', '300', '307', '308', '310', '329', '344', '345', '375', '384', '460', '503', '505', '560', '564', '601', '681', '693', '847', '906', '908', '933', '934', '956', '1002', '1020', '1126', '1128', '1164', '1463', '1471', '1487', '1492', '1495', '1547', '1550', '1552', '1599', '1649', '1654', '1657', '1661', '1807', '1815', '1817', '1932', '1978', '2026', '2090', '2093', '2094', '2097', '2118', '2177', '2254', '2361', '2364', '2365', '2367', '2415', '2470', '2590', '2597', '2694', '2696', '2735', '2738', '2825', '2828', '2831', '2958', '3051', '3203', '3211', '3212', '3269', '3303', '3433', '3543', '3546', '3567', '3658', '3690', '3749', '3786', '3852', '3855', '3974', '4010', '4031', '4037', '4043', '4106', '4157', '4190', '4192', '4267', '4274', '4321', '4324', '4327', '4329', '4331', '4590', '4635', '4659', '4693', '4786', '4792', '4795', '4907', '5123', '5124', '5190', '5256', '5410', '5422', '5485', '5566', '5603', '5717', '5728', '5747', '5815', '5857', '5913', '5970', '6009', '6031', '6066', '6069', '6189', '6220', '6222', '6223', '6224', '6225', '6230', '6232', '6298', '6301', '6302', '6304', '6442', '6509', '6559', '6563', '6608', '6653', '6656', '6674', '6715', '6717', '6779', '6847', '6891', '6894', '6896', '6988', '6991', '6995', '6998', '7010', '7013', '7018', '7023', '7030', '7055', '7056', '7059', '7088', '7125', '7170', '7171', '7179', '7409', '7413', '7417', '7440', '7449', '7501', '7503', '7515', '7543', '7545', '7620', '7709', '7717', '7723', '7766', '7909', '7912', '7982', '8061', '8064', '8071', '8096', '8119', '8135', '8218', '8219', '8221', '8263', '8306', '8349', '8350', '8626', '8669', '8689', '8870', '8880', '8888', '8893', '8944', '8979', '9070', '9295', '9297', '9339', '9404', '9405', '9419', '9425', '9433', '9448', '9451', '9466', '9468', '9642', '9644', '9666', '9668', '9696', '9708', '9886', '9923', '9939', '9941', '9984', '10029', '10053', '10057', '10097', '10227', '10243']"
328,30971,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""none""","pop == ""class java.lang.Character""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""class java.lang.Character""","pop_p == ""none""","clear_p == ""none""",Yes,1607893979514:af068047-5f67-46cd-a20c-02428b6cd4c7,1607893979514:2b85c01d-a8b3-4d90-b45c-aae2d455a33e,0,,22,"['146', '295', '1175', '1834', '2028', '2416', '3210', '3211', '3212', '3713', '4302', '5122', '5123', '5124', '5422', '5717', '6636', '6837', '8071', '8096', '8121', '8669']",0,
329,31086,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""",Yes,1607893979512:59624eec-bbdc-480a-8cef-dd63ad279e29,1607893979512:50e5f72e-c7a7-4bf0-ae97-87a3bee3b229,0,,13,"['1175', '1834', '2073', '3210', '3211', '3212', '3713', '5422', '5552', '5717', '6636', '6837', '8669']",0,
330,31124,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""",Yes,1607893979511:9edfe5e8-51b6-4ee4-8205-b33986de2ac9,1607893979511:16a2fefa-d71f-4fdf-9118-5def9dc3e8c6,0,,27,"['146', '1164', '1175', '1834', '1941', '1942', '2028', '3210', '3211', '3212', '4302', '5122', '5123', '5124', '5422', '5717', '6636', '6910', '6911', '8071', '8096', '8121', '8669', '9159', '9160', '10268', '10269']",0,
331,31248,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""",Yes,1607893979509:37990fe8-c75b-47a5-b54e-6a4b97ed8aab,1607893979509:9d6495a4-22e5-4a0c-bcc1-f076a4f767b1,0,,22,"['146', '295', '1175', '1834', '2028', '2416', '3210', '3211', '3212', '3713', '4302', '5122', '5123', '5124', '5422', '5717', '6636', '6837', '8071', '8096', '8121', '8669']",0,
